# Obtained from 
# http://ccmc.gsfc.nasa.gov/cgi-bin/modelweb/models/vitmo_model.cgi
# On Fri, Oct. 8 2010
#
# Input parameters 
# year= 2000, month= 01, day= 01, hour=1.5, 
# Time_type = Universal
# Coordinate_type = Geographic
# latitude= 55., longitude= 45., height= 100.
# Prof. parameters: start= 900. stop= 1000. step= 1. 
# Optional parametes: F10.7(daily) =not specifyed; F10.7(3-month avg) =not 
# specifyed; ap(daily) = not specifyed 
#
#    Selected parameters are:
# 1 Height, km
# 2 O, cm-3 
# 3 N2, cm-3
# 4 O2, cm-3
# 5 Temperature_neutral, K
  165.0  1.069E+10  1.054E+10  8.724E+08  622.6
  166.0  1.035E+10  9.981E+09  8.203E+08  625.1
  167.0  1.001E+10  9.456E+09  7.716E+08  627.5
  168.0  9.696E+09  8.962E+09  7.261E+08  629.9
  169.0  9.390E+09  8.497E+09  6.835E+08  632.1
  170.0  9.096E+09  8.058E+09  6.436E+08  634.3
  171.0  8.813E+09  7.644E+09  6.063E+08  636.5
  172.0  8.541E+09  7.254E+09  5.713E+08  638.6
  173.0  8.279E+09  6.886E+09  5.385E+08  640.6
  174.0  8.027E+09  6.538E+09  5.077E+08  642.5
  175.0  7.783E+09  6.209E+09  4.788E+08  644.4
  176.0  7.549E+09  5.898E+09  4.517E+08  646.2
  177.0  7.323E+09  5.604E+09  4.263E+08  648.0
  178.0  7.105E+09  5.326E+09  4.024E+08  649.7
  179.0  6.895E+09  5.063E+09  3.799E+08  651.4
  180.0  6.692E+09  4.814E+09  3.587E+08  653.0
  181.0  6.496E+09  4.579E+09  3.389E+08  654.6
  182.0  6.307E+09  4.355E+09  3.201E+08  656.1
  183.0  6.124E+09  4.144E+09  3.025E+08  657.6
  184.0  5.947E+09  3.943E+09  2.859E+08  659.0
  185.0  5.777E+09  3.753E+09  2.703E+08  660.4
  186.0  5.612E+09  3.573E+09  2.556E+08  661.8
  187.0  5.452E+09  3.402E+09  2.417E+08  663.1
  188.0  5.297E+09  3.239E+09  2.287E+08  664.3
  189.0  5.148E+09  3.085E+09  2.163E+08  665.6
  190.0  5.003E+09  2.939E+09  2.047E+08  666.7
  191.0  4.863E+09  2.800E+09  1.937E+08  667.9
  192.0  4.728E+09  2.668E+09  1.834E+08  669.0
  193.0  4.596E+09  2.543E+09  1.736E+08  670.1
  194.0  4.469E+09  2.423E+09  1.644E+08  671.2
  195.0  4.346E+09  2.310E+09  1.557E+08  672.2
  196.0  4.226E+09  2.203E+09  1.474E+08  673.2
  197.0  4.111E+09  2.100E+09  1.397E+08  674.1
  198.0  3.998E+09  2.003E+09  1.323E+08  675.1
  199.0  3.890E+09  1.910E+09  1.254E+08  676.0
  200.0  3.784E+09  1.822E+09  1.188E+08  676.8
  201.0  3.682E+09  1.738E+09  1.126E+08  677.7
  202.0  3.582E+09  1.658E+09  1.067E+08  678.5
  203.0  3.486E+09  1.582E+09  1.012E+08  679.3
  204.0  3.392E+09  1.510E+09  9.593E+07  680.1
  205.0  3.302E+09  1.441E+09  9.096E+07  680.8
  206.0  3.213E+09  1.375E+09  8.625E+07  681.6
  207.0  3.128E+09  1.313E+09  8.180E+07  682.3
  208.0  3.045E+09  1.253E+09  7.759E+07  682.9
  209.0  2.964E+09  1.197E+09  7.360E+07  683.6
  210.0  2.886E+09  1.143E+09  6.982E+07  684.3
  211.0  2.810E+09  1.091E+09  6.624E+07  684.9
  212.0  2.736E+09  1.042E+09  6.285E+07  685.5
  213.0  2.664E+09  9.951E+08  5.964E+07  686.1
  214.0  2.594E+09  9.504E+08  5.660E+07  686.6
