0.000000000000000000e+00 3.112791272720738711e-25
3.101070707070699317e+00 5.993612985492978474e-25
6.202141414141398634e+00 1.154057354718525160e-24
9.303212121212098396e+00 2.222112741018719603e-24
1.240428282828279727e+01 4.278630532190538407e-24
1.550535353535355476e+01 8.238411531991253530e-24
1.860642424242425363e+01 1.586288511237669001e-23
2.170749494949495428e+01 3.054364583649803274e-23
2.480856565656565493e+01 5.881113645950421761e-23
2.790963636363635203e+01 1.132395847625172760e-22
3.101070707070705268e+01 2.180403972641652655e-22
3.411177777777775333e+01 4.198321191199869972e-22
3.721284848484845043e+01 8.083777614440574875e-22
4.031391919191921147e+01 1.556514081311992410e-21
4.341498989898990857e+01 2.997034555966255816e-21
4.651606060606060566e+01 5.770725904441995024e-21
4.961713131313130987e+01 1.111140924214716868e-20
5.271820202020200696e+01 2.139478072445582596e-20
5.581927272727270406e+01 4.119519246139236448e-20
5.892034343434343668e+01 7.932046155496810062e-20
6.202141414141413378e+01 1.527298513580113722e-19
6.512248484848483088e+01 2.940780605477860812e-19
6.822355555555556350e+01 5.662410126546060364e-19
7.132462626262626770e+01 1.090284952964083681e-18
7.442569696969695769e+01 2.099320346096136377e-18
7.752676767676766190e+01 4.042196403382247773e-18
8.062783838383839452e+01 7.783162676387561345e-18
8.372890909090908451e+01 1.498631318271045928e-17
8.682997979797978871e+01 2.885582534355048530e-17
8.993105050505049292e+01 5.556127421773905198e-17
9.303212121212121133e+01 1.069820445592899293e-16
9.613319191919191553e+01 2.059916375069698785e-16
9.923426262626261973e+01 3.966324900370212850e-16
1.023353333333333097e+02 7.637073720900218077e-16
1.054364040404040423e+02 1.470502202505420786e-15
1.085374747474747466e+02 2.831420523878861485e-15
1.116385454545454365e+02 5.451839629606349655e-15
1.147396161616161692e+02 1.049740054374842291e-14
1.178406868686868734e+02 2.021252011476462728e-14
1.209417575757575634e+02 3.891877495644071583e-14
1.240428282828282676e+02 7.493726836188335815e-14
1.271438989898990002e+02 1.442901066599891574e-13
1.302449696969696902e+02 2.778275127325130450e-13
1.333460404040403944e+02 5.349509305792121498e-13
1.364471111111110986e+02 1.030036569499455483e-12
1.395481818181818312e+02 1.983313372980693279e-12
1.426492525252525354e+02 3.818827459063424775e-12
1.457503232323232112e+02 7.353070553938543952e-12
