# Electron density in Jupiter, extracted from profile C in Fig. 3,
# Majeed et al. GRL, 26, 2335 (1999)
# First column is altitude in km, second is density in cm^-3
#
4.961240310079999745e+02 2.663181343809999817e+03
5.503875968989999592e+02 2.128090708960000120e+04
5.968992248060000065e+02 3.043363895300000149e+04
6.666666666669999586e+02 5.160602042210000218e+04
7.364341085270000349e+02 7.506930447630000708e+04
8.100775193800000125e+02 8.457661671770000248e+04
8.914728682170000411e+02 8.174360011299999314e+04
9.922480620159999489e+02 5.431192439700000250e+04
1.112403100779999932e+03 2.701257389509999848e+04
1.271317829459999984e+03 1.192473752579999928e+04
1.403100775189999922e+03 8.338445223310000074e+03
1.531007751939999935e+03 6.458192324110000300e+03
1.713178294569999935e+03 4.917434618670000418e+03
2.011627906980000034e+03 2.708937676900000042e+03
2.213178294570000162e+03 2.027815134420000049e+03
2.453488372090000212e+03 1.370465364319999935e+03
2.709302325579999888e+03 9.262063799200000176e+02
2.945736434110000118e+03 6.367159745349999866e+02
